id,minute,xG,h_a,season,h_team,a_team,date,ScoredEarlier,ScoredPenEarlier,ScoredLater,ScoredPenLater,IsGoal,MyScore,OppScore
369703,33,0.011785199865698814,a,2019,Manchester City,Newcastle United,2020-07-08 17:00:00,0,0,0,0,False,0,2
311079,4,0.05858220160007477,a,2019,Sheffield United,Crystal Palace,2019-08-18 14:00:00,0,0,0,0,False,0,0
315827,94,0.04916299879550934,h,2019,Crystal Palace,Aston Villa,2019-08-31 15:00:00,0,0,0,0,False,1,0
317373,78,0.08357509970664978,a,2019,Tottenham,Crystal Palace,2019-09-14 14:00:00,0,0,0,0,False,0,3
317377,92,0.0728570967912674,a,2019,Tottenham,Crystal Palace,2019-09-14 14:00:00,0,0,0,0,False,0,3
321506,77,0.1373099982738495,h,2019,Crystal Palace,Wolverhampton Wanderers,2019-09-22 13:00:00,0,0,0,0,False,0,0
325891,75,0.027553899213671684,h,2019,Crystal Palace,Manchester City,2019-10-19 17:30:00,0,0,0,0,False,0,2
329765,85,0.01659270003437996,h,2019,Crystal Palace,Leicester,2019-11-03 14:00:00,0,0,0,0,False,0,1
332274,77,0.07562480121850967,h,2019,Crystal Palace,Liverpool,2019-11-23 15:00:00,0,0,0,0,False,0,1
337948,69,0.018514899536967278,h,2019,Crystal Palace,Brighton,2019-12-16 19:45:00,0,0,0,0,False,0,1
337949,72,0.05070799961686134,h,2019,Crystal Palace,Brighton,2019-12-16 19:45:00,0,0,0,0,False,0,1
337951,74,0.04269760102033615,h,2019,Crystal Palace,Brighton,2019-12-16 19:45:00,0,0,0,0,False,0,1
337959,92,0.03500109910964966,h,2019,Crystal Palace,Brighton,2019-12-16 19:45:00,0,0,0,0,False,1,1
338621,26,0.12160400301218033,a,2019,Newcastle United,Crystal Palace,2019-12-21 15:00:00,0,0,0,0,False,0,0
338628,46,0.060050301253795624,a,2019,Newcastle United,Crystal Palace,2019-12-21 15:00:00,0,0,0,0,False,0,0
338635,73,0.1247820034623146,a,2019,Newcastle United,Crystal Palace,2019-12-21 15:00:00,0,0,0,0,False,0,0
352480,24,0.09718109667301178,h,2019,Crystal Palace,Sheffield United,2020-02-01 15:00:00,0,0,0,0,False,0,0
352486,47,0.08960539847612381,h,2019,Crystal Palace,Sheffield United,2020-02-01 15:00:00,0,0,0,0,False,0,0
352660,50,0.053829800337553024,a,2019,Everton,Crystal Palace,2020-02-08 12:30:00,0,0,0,0,True,0,1
352664,60,0.48505699634552,a,2019,Everton,Crystal Palace,2020-02-08 12:30:00,1,0,0,0,False,1,2
352667,83,0.07605379819869995,a,2019,Everton,Crystal Palace,2020-02-08 12:30:00,1,0,0,0,False,1,2
352945,14,0.07153250277042389,h,2019,Crystal Palace,Newcastle United,2020-02-22 15:00:00,0,0,0,0,False,0,0
352948,20,0.5540099740028381,h,2019,Crystal Palace,Newcastle United,2020-02-22 15:00:00,0,0,0,0,False,0,0
352960,54,0.049524299800395966,h,2019,Crystal Palace,Newcastle United,2020-02-22 15:00:00,0,0,0,0,False,1,0
353198,3,0.29383599758148193,a,2019,Brighton,Crystal Palace,2020-02-29 12:30:00,0,0,0,0,False,0,0
353210,44,0.09263560175895691,a,2019,Brighton,Crystal Palace,2020-02-29 12:30:00,0,0,0,0,False,0,0
353215,58,0.08105509728193283,a,2019,Brighton,Crystal Palace,2020-02-29 12:30:00,0,0,0,0,False,0,0
353218,62,0.014923700131475925,a,2019,Brighton,Crystal Palace,2020-02-29 12:30:00,0,0,0,0,False,0,0
353428,63,0.0349930003285408,h,2019,Crystal Palace,Watford,2020-03-07 15:00:00,0,0,0,0,False,1,0
353432,72,0.06572529673576355,h,2019,Crystal Palace,Watford,2020-03-07 15:00:00,0,0,0,0,False,1,0
368587,37,0.016868699342012405,a,2019,Leicester,Crystal Palace,2020-07-04 14:00:00,0,0,0,0,False,0,0
368590,54,0.022426100447773933,a,2019,Leicester,Crystal Palace,2020-07-04 14:00:00,0,0,0,0,False,0,1
369420,46,0.012177499942481518,h,2019,Crystal Palace,Chelsea,2020-07-07 17:00:00,0,0,1,0,False,1,2
369426,71,0.8140050172805786,h,2019,Crystal Palace,Chelsea,2020-07-07 17:00:00,0,0,0,0,True,1,3
369433,93,0.08368589729070663,h,2019,Crystal Palace,Chelsea,2020-07-07 17:00:00,1,0,0,0,False,2,3
370749,40,0.07433179765939713,a,2019,Aston Villa,Crystal Palace,2020-07-12 13:15:00,0,0,0,0,False,0,0
370748,40,0.10948900133371353,a,2019,Aston Villa,Crystal Palace,2020-07-12 13:15:00,0,0,0,0,False,0,0
370750,41,0.10556399822235107,a,2019,Aston Villa,Crystal Palace,2020-07-12 13:15:00,0,0,0,0,False,0,0
370753,49,0.060670800507068634,a,2019,Aston Villa,Crystal Palace,2020-07-12 13:15:00,0,0,0,0,False,0,1
370763,77,0.15251900255680084,a,2019,Aston Villa,Crystal Palace,2020-07-12 13:15:00,0,0,0,0,False,0,2
370764,89,0.09068729728460312,a,2019,Aston Villa,Crystal Palace,2020-07-12 13:15:00,0,0,0,0,False,0,2
370765,91,0.05082650110125542,a,2019,Aston Villa,Crystal Palace,2020-07-12 13:15:00,0,0,0,0,False,0,2
371121,93,0.42005300521850586,h,2019,Bournemouth,Leicester,2020-07-12 18:00:00,0,0,0,0,False,3,1
371122,95,0.4771080017089844,h,2019,Bournemouth,Leicester,2020-07-12 18:00:00,0,0,0,0,False,3,1
369692,92,0.06403879821300507,h,2019,Sheffield United,Wolverhampton Wanderers,2020-07-08 17:00:00,0,0,0,0,False,0,0
315579,68,0.014147499576210976,a,2019,Southampton,Manchester United,2019-08-31 12:30:00,0,0,0,0,False,1,1
315584,85,0.09879200160503387,a,2019,Southampton,Manchester United,2019-08-31 12:30:00,0,0,0,0,False,1,1
321023,14,0.013069899752736092,a,2019,West Ham,Manchester United,2019-09-22 13:00:00,0,0,0,0,False,0,0
339899,64,0.03039330057799816,a,2019,Burnley,Manchester United,2019-12-28 19:45:00,0,0,0,0,False,1,0
353339,6,0.032449301332235336,a,2019,Everton,Manchester United,2020-03-01 14:00:00,0,0,0,0,False,0,1
353341,10,0.0213066004216671,a,2019,Everton,Manchester United,2020-03-01 14:00:00,0,0,0,0,False,0,1
353578,37,0.02414410002529621,h,2019,Manchester United,Manchester City,2020-03-08 16:30:00,0,0,0,0,False,1,0
310007,58,0.0726092979311943,h,2019,Watford,Brighton,2019-08-10 15:00:00,0,0,0,0,False,0,0
310012,89,0.021803800016641617,h,2019,Watford,Brighton,2019-08-10 15:00:00,0,0,0,0,False,0,2
310011,89,0.06939409673213959,h,2019,Watford,Brighton,2019-08-10 15:00:00,0,0,0,0,False,0,2
310534,46,0.02282699942588806,a,2019,Everton,Watford,2019-08-17 15:00:00,0,0,0,0,False,0,1
310537,63,0.2705349922180176,a,2019,Everton,Watford,2019-08-17 15:00:00,0,0,0,0,False,0,1
315895,85,0.05467769876122475,a,2019,Newcastle United,Watford,2019-08-31 15:00:00,0,0,0,0,False,1,1
318113,65,0.10589999705553055,h,2019,Watford,Arsenal,2019-09-15 15:30:00,0,0,1,0,False,1,2
318120,80,0.7611690163612366,h,2019,Watford,Arsenal,2019-09-15 15:30:00,0,0,0,0,True,1,2
322712,71,0.017689000815153122,a,2019,Wolverhampton Wanderers,Watford,2019-09-28 14:00:00,0,0,0,0,False,0,1
324146,63,0.00987941026687622,h,2019,Watford,Sheffield United,2019-10-05 15:00:00,0,0,0,0,False,0,0
325621,48,0.1175599992275238,a,2019,Tottenham,Watford,2019-10-19 15:00:00,0,0,0,0,False,1,0
327186,8,0.03544950112700462,h,2019,Watford,Bournemouth,2019-10-26 15:00:00,0,0,0,0,False,0,0
329404,14,0.08826229721307755,h,2019,Watford,Chelsea,2019-11-02 17:30:00,0,0,0,0,False,0,1
335719,24,0.07212069630622864,h,2019,Watford,Crystal Palace,2019-12-07 15:00:00,0,0,0,0,False,0,0
351823,91,0.4843209981918335,a,2019,Bournemouth,Watford,2020-01-12 14:00:00,0,0,0,0,True,2,0
352205,29,0.05761469900608063,a,2019,Aston Villa,Watford,2020-01-21 19:30:00,0,0,0,0,False,0,0
352464,41,0.3476729989051819,h,2019,Watford,Everton,2020-02-01 15:00:00,0,0,0,0,True,1,0
353426,57,0.06528490036725998,a,2019,Crystal Palace,Watford,2020-03-07 15:00:00,0,0,0,0,False,0,1
365181,53,0.025755900889635086,h,2019,Watford,Leicester,2020-06-20 11:30:00,0,0,0,0,False,0,0
373621,12,0.39928901195526123,a,2019,Arsenal,Watford,2020-07-26 15:00:00,0,0,0,0,False,0,1
373640,72,0.04707049950957298,a,2019,Arsenal,Watford,2020-07-26 15:00:00,0,0,0,0,False,2,3
310226,22,0.011931800283491611,h,2019,Leicester,Wolverhampton Wanderers,2019-08-11 14:00:00,0,0,0,0,False,0,0
311180,69,0.011897100135684013,a,2019,Chelsea,Leicester,2019-08-18 16:30:00,0,0,0,0,False,1,1
320209,32,0.01534700021147728,h,2019,Leicester,Tottenham,2019-09-21 11:30:00,0,0,1,0,False,0,1
320220,68,0.4574410021305084,h,2019,Leicester,Tottenham,2019-09-21 11:30:00,0,0,0,0,True,0,1
323435,15,0.03630179911851883,h,2019,Leicester,Newcastle United,2019-09-29 15:30:00,0,0,0,0,True,0,0
329752,32,0.01835709996521473,a,2019,Crystal Palace,Leicester,2019-11-03 14:00:00,0,0,0,0,False,0,0
334475,53,0.059377800673246384,h,2019,Leicester,Everton,2019-12-01 16:30:00,0,0,0,0,False,0,1
336358,91,0.11442600190639496,a,2019,Aston Villa,Leicester,2019-12-08 14:00:00,0,0,0,0,False,4,1
337047,42,0.010990399867296219,h,2019,Leicester,Norwich,2019-12-14 15:00:00,0,0,0,0,False,0,1
352063,68,0.06302189826965332,a,2019,Burnley,Leicester,2020-01-19 14:00:00,0,0,0,0,False,1,1
352248,12,0.052223801612854004,h,2019,Leicester,West Ham,2020-01-22 19:30:00,0,0,1,0,False,0,0
352251,23,0.1185929998755455,h,2019,Leicester,West Ham,2020-01-22 19:30:00,0,0,1,0,False,0,0
352254,49,0.08074840158224106,h,2019,Leicester,West Ham,2020-01-22 19:30:00,0,0,0,0,True,1,1
352263,71,0.03626919910311699,h,2019,Leicester,West Ham,2020-01-22 19:30:00,1,0,0,0,False,2,1
352370,22,0.010839300230145454,h,2019,Leicester,Chelsea,2020-02-01 12:30:00,0,0,0,0,False,0,0
352727,49,0.08525989949703217,a,2019,Wolverhampton Wanderers,Leicester,2020-02-14 20:00:00,0,0,0,0,False,0,0
353039,42,0.01777699962258339,h,2019,Leicester,Manchester City,2020-02-22 17:30:00,0,0,0,0,False,0,0
353052,74,0.06442999839782715,h,2019,Leicester,Manchester City,2020-02-22 17:30:00,0,0,0,0,False,0,0
310056,72,0.37548398971557617,h,2019,Tottenham,Aston Villa,2019-08-10 17:30:00,0,0,0,0,False,0,1
310060,77,0.12856699526309967,h,2019,Tottenham,Aston Villa,2019-08-10 17:30:00,0,0,0,0,False,1,1
331922,46,0.05028869956731796,a,2019,West Ham,Tottenham,2019-11-23 12:30:00,0,0,0,0,False,2,0
352907,34,0.04547220095992088,a,2019,Chelsea,Tottenham,2020-02-22 12:30:00,0,0,0,0,False,0,1
353374,19,0.04557989910244942,h,2019,Tottenham,Wolverhampton Wanderers,2020-03-01 14:00:00,0,0,0,0,False,1,0
365109,61,0.04457459971308708,h,2019,Tottenham,Manchester United,2020-06-19 19:15:00,0,0,0,0,False,1,0
366204,63,0.06540379673242569,h,2019,Tottenham,West Ham,2020-06-23 19:15:00,0,0,0,0,False,0,0
310240,82,0.017595600336790085,h,2019,Leicester,Wolverhampton Wanderers,2019-08-11 14:00:00,0,0,0,0,False,0,0
312509,69,0.025244100019335747,a,2019,Sheffield United,Leicester,2019-08-24 15:00:00,0,0,0,0,True,1,1
315844,64,0.04628530144691467,h,2019,Leicester,Bournemouth,2019-08-31 15:00:00,0,0,0,0,False,2,1
320199,0,0.11928100138902664,h,2019,Leicester,Tottenham,2019-09-21 11:30:00,0,0,0,0,False,0,0
320213,45,0.024529099464416504,h,2019,Leicester,Tottenham,2019-09-21 11:30:00,0,0,0,0,False,0,1
320219,59,0.10221199691295624,h,2019,Leicester,Tottenham,2019-09-21 11:30:00,0,0,0,0,False,0,1
323440,47,0.05622339993715286,h,2019,Leicester,Newcastle United,2019-09-29 15:30:00,0,0,0,0,False,1,0
325638,20,0.06205889955163002,h,2019,Leicester,Burnley,2019-10-19 15:00:00,0,0,0,0,False,0,0
325653,55,0.031908098608255386,h,2019,Leicester,Burnley,2019-10-19 15:00:00,0,0,0,0,False,1,1
325659,69,0.02999899908900261,h,2019,Leicester,Burnley,2019-10-19 15:00:00,0,0,0,0,False,1,1
325662,77,0.03326519951224327,h,2019,Leicester,Burnley,2019-10-19 15:00:00,0,0,0,0,False,2,1
326831,7,0.021816499531269073,a,2019,Southampton,Leicester,2019-10-25 20:00:00,0,0,0,0,False,0,0
326833,9,0.07831080257892609,a,2019,Southampton,Leicester,2019-10-25 20:00:00,0,0,0,0,False,0,0
326841,34,0.12999700009822845,a,2019,Southampton,Leicester,2019-10-25 20:00:00,0,0,0,0,False,3,0
329742,4,0.060703400522470474,a,2019,Crystal Palace,Leicester,2019-11-03 14:00:00,0,0,0,0,False,0,0
330844,25,0.047159500420093536,h,2019,Leicester,Arsenal,2019-11-09 17:30:00,0,0,0,0,False,0,0
330849,44,0.11817800253629684,h,2019,Leicester,Arsenal,2019-11-09 17:30:00,0,0,0,0,False,0,0
332230,2,0.044821999967098236,a,2019,Brighton,Leicester,2019-11-23 15:00:00,0,0,0,0,False,0,0
332234,28,0.05254169926047325,a,2019,Brighton,Leicester,2019-11-23 15:00:00,0,0,0,0,False,0,0
332235,32,0.07539539784193039,a,2019,Brighton,Leicester,2019-11-23 15:00:00,0,0,0,0,False,0,0
332248,73,0.1214900016784668,a,2019,Brighton,Leicester,2019-11-23 15:00:00,0,0,0,0,False,1,0
335016,23,0.0820022001862526,h,2019,Leicester,Watford,2019-12-04 19:30:00,0,0,0,0,False,0,0
335018,35,0.12029799818992615,h,2019,Leicester,Watford,2019-12-04 19:30:00,0,0,0,0,False,0,0
335021,50,0.4230700135231018,h,2019,Leicester,Watford,2019-12-04 19:30:00,0,0,0,0,False,0,0
336348,72,0.4672339856624603,a,2019,Aston Villa,Leicester,2019-12-08 14:00:00,0,0,0,0,False,3,1
336360,92,0.11751899868249893,a,2019,Aston Villa,Leicester,2019-12-08 14:00:00,0,0,0,0,False,4,1
336359,92,0.47517699003219604,a,2019,Aston Villa,Leicester,2019-12-08 14:00:00,0,0,0,0,False,4,1
337051,57,0.02135710045695305,h,2019,Leicester,Norwich,2019-12-14 15:00:00,0,0,0,0,False,0,1
337056,66,0.059266701340675354,h,2019,Leicester,Norwich,2019-12-14 15:00:00,0,0,0,0,False,0,1
337064,91,0.041143998503685,h,2019,Leicester,Norwich,2019-12-14 15:00:00,0,0,0,0,False,0,1
338761,60,0.5260999798774719,a,2019,Manchester City,Leicester,2019-12-21 17:30:00,0,0,0,0,False,1,2
339883,93,0.07756820321083069,a,2019,West Ham,Leicester,2019-12-28 17:30:00,0,0,0,0,False,2,1
351705,17,0.027326300740242004,h,2019,Leicester,Southampton,2020-01-11 15:00:00,0,0,0,0,False,1,0
352047,0,0.07329290360212326,a,2019,Burnley,Leicester,2020-01-19 14:00:00,0,0,1,0,False,0,0
352051,32,0.3851040005683899,a,2019,Burnley,Leicester,2020-01-19 14:00:00,0,0,0,0,True,0,0
352059,59,0.09378539770841599,a,2019,Burnley,Leicester,2020-01-19 14:00:00,1,0,0,0,False,1,1
352252,23,0.9750750064849854,h,2019,Leicester,West Ham,2020-01-22 19:30:00,0,0,0,0,True,0,0
352264,72,0.12349399924278259,h,2019,Leicester,West Ham,2020-01-22 19:30:00,1,0,0,0,False,2,1
352374,32,0.09721539914608002,h,2019,Leicester,Chelsea,2020-02-01 12:30:00,0,0,1,0,False,0,0
352375,35,0.024734100326895714,h,2019,Leicester,Chelsea,2020-02-01 12:30:00,0,0,1,0,False,0,0
352383,53,0.053710099309682846,h,2019,Leicester,Chelsea,2020-02-01 12:30:00,0,0,0,0,True,0,1
352389,79,0.5321069955825806,h,2019,Leicester,Chelsea,2020-02-01 12:30:00,1,0,0,0,False,2,2
352730,65,0.07998249679803848,a,2019,Wolverhampton Wanderers,Leicester,2020-02-14 20:00:00,0,0,0,0,False,0,0
353167,4,0.03955800086259842,a,2019,Norwich,Leicester,2020-02-28 20:00:00,0,0,0,0,False,0,0
353184,47,0.06888029724359512,a,2019,Norwich,Leicester,2020-02-28 20:00:00,0,0,0,0,False,0,0
353187,63,0.023371899500489235,a,2019,Norwich,Leicester,2020-02-28 20:00:00,0,0,0,0,False,0,0
353194,75,0.032406799495220184,a,2019,Norwich,Leicester,2020-02-28 20:00:00,0,0,0,0,False,0,1
353593,9,0.06449960172176361,h,2019,Leicester,Aston Villa,2020-03-09 20:00:00,0,0,1,0,False,0,0
353596,36,0.028392300009727478,h,2019,Leicester,Aston Villa,2020-03-09 20:00:00,0,0,1,0,False,0,0
353597,39,0.44525599479675293,h,2019,Leicester,Aston Villa,2020-03-09 20:00:00,0,0,1,0,True,0,0
353605,84,0.13218000531196594,h,2019,Leicester,Aston Villa,2020-03-09 20:00:00,1,0,0,0,True,3,0
365171,11,0.0337786003947258,a,2019,Watford,Leicester,2020-06-20 11:30:00,0,0,0,0,False,0,0
367926,43,0.015754999592900276,a,2019,Everton,Leicester,2020-07-01 17:00:00,0,0,0,0,False,0,2
369542,59,0.014520100317895412,a,2019,Arsenal,Leicester,2020-07-07 19:15:00,0,0,0,0,False,0,1
369544,62,0.02524840086698532,a,2019,Arsenal,Leicester,2020-07-07 19:15:00,0,0,0,0,False,0,1
371123,95,0.09384340047836304,a,2019,Bournemouth,Leicester,2020-07-12 18:00:00,0,0,0,0,False,1,3
371885,17,0.014612399972975254,h,2019,Leicester,Sheffield United,2020-07-16 17:00:00,0,0,0,0,False,0,0
371890,56,0.697625994682312,h,2019,Leicester,Sheffield United,2020-07-16 17:00:00,0,0,0,0,False,1,0
371891,60,0.4277069866657257,h,2019,Leicester,Sheffield United,2020-07-16 17:00:00,0,0,0,0,False,1,0
372475,63,0.035068999975919724,a,2019,Tottenham,Leicester,2020-07-19 15:00:00,0,0,0,0,False,0,2
373845,74,0.11233799904584885,h,2019,Leicester,Manchester United,2020-07-26 15:00:00,0,0,0,0,False,0,1
334480,64,0.08938159793615341,h,2019,Leicester,Everton,2019-12-01 16:30:00,0,0,1,0,False,0,1
334481,67,0.07878559827804565,h,2019,Leicester,Everton,2019-12-01 16:30:00,0,0,1,0,False,0,1
334489,93,0.5507199764251709,h,2019,Leicester,Everton,2019-12-01 16:30:00,0,0,0,0,True,1,1
336329,14,0.035927701741456985,a,2019,Aston Villa,Leicester,2019-12-08 14:00:00,0,0,1,0,False,0,0
336337,40,0.1381250023841858,a,2019,Aston Villa,Leicester,2019-12-08 14:00:00,0,0,0,0,True,1,0
336339,45,0.06358929723501205,a,2019,Aston Villa,Leicester,2019-12-08 14:00:00,1,0,0,0,False,2,0
336342,53,0.06674689799547195,a,2019,Aston Villa,Leicester,2019-12-08 14:00:00,1,0,0,0,False,3,1
337037,5,0.05019799992442131,h,2019,Leicester,Norwich,2019-12-14 15:00:00,0,0,0,0,False,0,0
339857,3,0.06001560017466545,a,2019,West Ham,Leicester,2019-12-28 17:30:00,0,0,1,0,False,0,0
339865,39,0.519527018070221,a,2019,West Ham,Leicester,2019-12-28 17:30:00,0,0,0,0,True,0,0
351513,42,0.6070640087127686,a,2019,Newcastle United,Leicester,2020-01-01 15:00:00,0,0,0,0,False,2,0
351518,59,0.35471799969673157,a,2019,Newcastle United,Leicester,2020-01-01 15:00:00,0,0,0,0,False,2,0
351721,85,0.08600140362977982,h,2019,Leicester,Southampton,2020-01-11 15:00:00,0,0,0,0,False,1,2
352070,85,0.03995180130004883,a,2019,Burnley,Leicester,2020-01-19 14:00:00,0,0,0,0,False,1,2
352260,62,0.12553100287914276,h,2019,Leicester,West Ham,2020-01-22 19:30:00,0,0,0,0,False,2,1
353037,38,0.05183110013604164,h,2019,Leicester,Manchester City,2020-02-22 17:30:00,0,0,0,0,False,0,0
353173,23,0.018134400248527527,a,2019,Norwich,Leicester,2020-02-28 20:00:00,0,0,0,0,False,0,0
353180,37,0.1459449976682663,a,2019,Norwich,Leicester,2020-02-28 20:00:00,0,0,0,0,False,0,0
353595,31,0.2951819896697998,h,2019,Leicester,Aston Villa,2020-03-09 20:00:00,0,0,0,0,False,0,0
353598,46,0.12488999962806702,h,2019,Leicester,Aston Villa,2020-03-09 20:00:00,0,0,0,0,False,1,0
367930,50,0.5018020272254944,a,2019,Everton,Leicester,2020-07-01 17:00:00,0,0,0,0,True,0,2
367935,64,0.40320301055908203,a,2019,Everton,Leicester,2020-07-01 17:00:00,1,0,0,0,False,1,2
367936,71,0.04662169888615608,a,2019,Everton,Leicester,2020-07-01 17:00:00,1,0,0,0,False,1,2
368578,7,0.14647400379180908,h,2019,Leicester,Crystal Palace,2020-07-04 14:00:00,0,0,1,0,False,0,0
368583,16,0.1523440033197403,h,2019,Leicester,Crystal Palace,2020-07-04 14:00:00,0,0,1,0,False,0,0
368585,18,0.030696900561451912,h,2019,Leicester,Crystal Palace,2020-07-04 14:00:00,0,0,1,0,False,0,0
368589,48,0.5959429740905762,h,2019,Leicester,Crystal Palace,2020-07-04 14:00:00,0,0,0,0,True,0,0
369527,11,0.05403279885649681,a,2019,Arsenal,Leicester,2020-07-07 19:15:00,0,0,0,0,False,0,0
369534,35,0.04273099824786186,a,2019,Arsenal,Leicester,2020-07-07 19:15:00,0,0,0,0,False,0,1
369541,54,0.08955570310354233,a,2019,Arsenal,Leicester,2020-07-07 19:15:00,0,0,0,0,False,0,1
371102,9,0.09286029636859894,a,2019,Bournemouth,Leicester,2020-07-12 18:00:00,0,0,0,0,False,0,0
371106,27,0.08627569675445557,a,2019,Bournemouth,Leicester,2020-07-12 18:00:00,0,0,0,0,False,1,0
371107,29,0.03219819813966751,a,2019,Bournemouth,Leicester,2020-07-12 18:00:00,0,0,0,0,False,1,0
372481,87,0.028752800077199936,a,2019,Tottenham,Leicester,2020-07-19 15:00:00,0,0,0,0,False,0,2
373834,24,0.08098690211772919,h,2019,Leicester,Manchester United,2020-07-26 15:00:00,0,0,0,0,False,0,0
373841,52,0.014529000036418438,h,2019,Leicester,Manchester United,2020-07-26 15:00:00,0,0,0,0,False,0,0
310002,27,0,h,2019,Watford,Brighton,2019-08-10 15:00:00,0,0,0,0,False,0,0
310541,83,0.35282599925994873,a,2019,Everton,Watford,2019-08-17 15:00:00,0,0,0,0,False,0,1
312543,11,0.07480660080909729,h,2019,Watford,West Ham,2019-08-24 15:00:00,0,0,0,0,False,0,1
312553,38,0.12626899778842926,h,2019,Watford,West Ham,2019-08-24 15:00:00,0,0,0,0,False,1,1
312573,82,0.06570830196142197,h,2019,Watford,West Ham,2019-08-24 15:00:00,0,0,0,0,False,1,3
315880,39,0.04344819858670235,a,2019,Newcastle United,Watford,2019-08-31 15:00:00,0,0,0,0,False,1,0
318104,51,0.03522450104355812,h,2019,Watford,Arsenal,2019-09-15 15:30:00,0,0,0,0,False,0,2
318111,62,0.021397899836301804,h,2019,Watford,Arsenal,2019-09-15 15:30:00,0,0,0,0,False,1,2
318123,85,0.04546689987182617,h,2019,Watford,Arsenal,2019-09-15 15:30:00,0,0,0,0,False,2,2
318126,90,0.027476100251078606,h,2019,Watford,Arsenal,2019-09-15 15:30:00,0,0,0,0,False,2,2
318128,91,0.4990989863872528,h,2019,Watford,Arsenal,2019-09-15 15:30:00,0,0,0,0,False,2,2
322715,83,0.0201433002948761,a,2019,Wolverhampton Wanderers,Watford,2019-09-28 14:00:00,0,0,0,0,False,0,1
324140,40,0.021064700558781624,h,2019,Watford,Sheffield United,2019-10-05 15:00:00,0,0,0,0,False,0,0
324151,93,0.019252300262451172,h,2019,Watford,Sheffield United,2019-10-05 15:00:00,0,0,0,0,False,0,0
325614,5,0.30203500390052795,a,2019,Tottenham,Watford,2019-10-19 15:00:00,0,0,0,0,True,0,0
325625,63,0.06852489709854126,a,2019,Tottenham,Watford,2019-10-19 15:00:00,1,0,0,0,False,1,0
327183,0,0.10338500142097473,h,2019,Watford,Bournemouth,2019-10-26 15:00:00,0,0,0,0,False,0,0
327195,70,0.01784300059080124,h,2019,Watford,Bournemouth,2019-10-26 15:00:00,0,0,0,0,False,0,0
329411,40,0.01576320081949234,h,2019,Watford,Chelsea,2019-11-02 17:30:00,0,0,0,0,False,0,1
329427,90,0.02074510045349598,h,2019,Watford,Chelsea,2019-11-02 17:30:00,0,0,0,0,False,1,2
330342,25,0.10415399819612503,a,2019,Norwich,Watford,2019-11-08 20:00:00,0,0,0,0,False,1,0
330350,46,0.03231760114431381,a,2019,Norwich,Watford,2019-11-08 20:00:00,0,0,0,0,False,1,0
332217,62,0.061088498681783676,h,2019,Watford,Burnley,2019-11-23 15:00:00,0,0,0,0,False,0,1
332223,73,0.12833499908447266,h,2019,Watford,Burnley,2019-11-23 15:00:00,0,0,0,0,False,0,1
333803,20,0.040580298751592636,a,2019,Southampton,Watford,2019-11-30 17:30:00,0,0,0,0,False,0,0
335028,87,0.011272099800407887,a,2019,Leicester,Watford,2019-12-04 19:30:00,0,0,0,0,False,0,1
335721,45,0.0668213963508606,h,2019,Watford,Crystal Palace,2019-12-07 15:00:00,0,0,0,0,False,0,0
336793,36,0.1096469983458519,a,2019,Liverpool,Watford,2019-12-14 12:30:00,0,0,0,0,False,0,0
336809,83,0.04774810001254082,a,2019,Liverpool,Watford,2019-12-14 12:30:00,0,0,0,0,False,0,1
339192,39,0.03395650163292885,h,2019,Watford,Manchester United,2019-12-22 14:00:00,0,0,0,0,False,0,0
339812,31,0.01467679999768734,h,2019,Watford,Aston Villa,2019-12-28 15:00:00,0,0,0,0,False,0,0
339817,41,0.049912601709365845,h,2019,Watford,Aston Villa,2019-12-28 15:00:00,0,0,0,0,False,0,0
339819,47,0.05551290139555931,h,2019,Watford,Aston Villa,2019-12-28 15:00:00,0,0,0,0,False,1,0
351466,48,0.09655079990625381,h,2019,Watford,Wolverhampton Wanderers,2020-01-01 15:00:00,0,0,0,0,True,1,0
351801,19,0.027941200882196426,a,2019,Bournemouth,Watford,2020-01-12 14:00:00,0,0,1,0,False,0,0
351805,41,0.4527980089187622,a,2019,Bournemouth,Watford,2020-01-12 14:00:00,0,0,0,0,True,0,0
351806,50,0.02356570027768612,a,2019,Bournemouth,Watford,2020-01-12 14:00:00,1,0,0,0,False,1,0
351819,83,0.08967850357294083,a,2019,Bournemouth,Watford,2020-01-12 14:00:00,1,0,0,0,False,2,0
351868,46,0.4240269958972931,h,2019,Watford,Tottenham,2020-01-18 12:30:00,0,0,0,0,False,0,0
352462,31,0.07631990313529968,h,2019,Watford,Everton,2020-02-01 15:00:00,0,0,0,0,False,1,0
352463,34,0.09637930244207382,h,2019,Watford,Everton,2020-02-01 15:00:00,0,0,0,0,False,1,0
352475,82,0.01854019984602928,h,2019,Watford,Everton,2020-02-01 15:00:00,0,0,0,0,False,2,2
352476,84,0.01860699988901615,h,2019,Watford,Everton,2020-02-01 15:00:00,0,0,0,0,False,2,2
352677,18,0.10583099722862244,a,2019,Brighton,Watford,2020-02-08 17:30:00,0,0,0,0,True,0,0
352686,75,0.02543500065803528,a,2019,Brighton,Watford,2020-02-08 17:30:00,1,0,0,0,False,1,0
353057,12,0.09786979854106903,a,2019,Manchester United,Watford,2020-02-23 14:00:00,0,0,0,0,False,0,0
353063,29,0.03767089918255806,a,2019,Manchester United,Watford,2020-02-23 14:00:00,0,0,0,0,False,0,0
