,id,minute,xG,h_a,season,h_team,a_team,player,date,ScoredEarlier,ScoredPenEarlier,ScoredLater,ScoredPenLater,IsGoal,MyScore,OppScore,PrevAccumXG,ScaledIsGoal,IsHome,WinProb,LoseProb,rnd1,rnd2,ScoreDiff,ChasingEq,ChasingWinner,WastedXG,Urgency,WinningUnderdog,LosingFavorite
1392,412587,11,0.6816340088844299,h,2020,Leeds,Sheffield United,Jack Harrison,2021-04-03 14:00:00,0,0,0,0,True,0,0,0.0,1.467062950155042,1,0.641025641025641,0.1592356687898089,True,-1,0,False,True,0.0,-0.17431192660550454,0.0,0.0
1393,412594,31,0.3691970109939575,h,2020,Leeds,Sheffield United,Jack Harrison,2021-04-03 14:00:00,1,0,0,0,False,1,0,0.6816340088844299,0.0,1,0.641025641025641,0.1592356687898089,False,-1,1,False,False,0.0,-1.0,1.0,0.0
1396,416160,68,0.4030520021915436,h,2020,Leeds,Liverpool,Jack Harrison,2021-04-19 19:00:00,0,0,0,0,False,0,1,0.0647357031702995,0.0,1,0.18975332068311196,0.6211180124223602,False,-1,-1,True,False,0.0,0.7307692307692308,0.0,1.0
1487,406565,42,0.505141019821167,a,2020,Manchester City,West Ham,Jesse Lingard,2021-02-27 12:30:00,0,0,0,0,False,0,1,0.0783064980059862,0.0,0,0.08503401360544217,0.7936507936507936,False,-1,-1,True,False,0.0,0.15384615384615374,0.0,1.0
1488,409371,20,0.6730620265007019,h,2020,West Ham,Leeds,Jesse Lingard,2021-03-08 20:00:00,0,0,0,0,True,0,0,0.0,1.4857471683539663,1,0.4444444444444444,0.31545741324921134,True,-1,0,False,True,0.0,-0.09999999999999998,0.0,0.0
1493,413464,5,0.4166400134563446,a,2020,Wolverhampton Wanderers,West Ham,Jesse Lingard,2021-04-05 19:15:00,0,0,0,0,True,0,0,0.0,2.4001535323125647,0,0.37735849056603776,0.3436426116838488,False,-1,0,False,True,0.0,-0.21739130434782605,0.0,0.0
1497,414484,43,0.3354319930076599,h,2020,West Ham,Leicester,Jesse Lingard,2021-04-11 13:05:00,1,0,0,0,True,1,0,0.1851001977920532,2.981230236965393,1,0.3115264797507788,0.42016806722689076,True,-1,1,False,False,0.0,-1.0,1.0,0.0
1522,387701,34,0.5784509778022766,a,2020,Fulham,Everton,Abdoulaye Doucouré,2020-11-22 12:00:00,0,0,0,0,True,2,1,0.0,1.728754965199169,0,0.5464480874316939,0.2298850574712644,False,-1,1,False,False,0.0,-1.0,1.0,0.0
1523,388943,6,0.3488889932632446,h,2020,Everton,Leeds,Abdoulaye Doucouré,2020-11-28 17:30:00,0,0,0,0,False,0,0,0.0,0.0,1,0.4385964912280702,0.32679738562091504,False,-1,0,False,True,0.0,-0.21052631578947367,0.0,0.0
1527,403464,48,0.6114950180053711,a,2020,Manchester United,Everton,Abdoulaye Doucouré,2021-02-06 20:00:00,0,0,0,0,True,0,2,0.0,1.6353362996511223,0,0.17921146953405018,0.6172839506172839,True,-1,-2,False,False,0.0,-1.0,0.0,2.0
1540,383354,92,0.710453987121582,a,2020,Fulham,Crystal Palace,Eberechi Eze,2020-10-24 14:00:00,0,0,0,0,False,2,0,0.0806970968842506,0.0,0,0.33783783783783783,0.3861003861003861,False,2,2,False,False,0.0,-1.0,2.0,0.0
1600,424069,85,0.3470200002193451,a,2020,Liverpool,Crystal Palace,Gary Cahill,2021-05-23 15:00:00,0,0,0,0,False,0,2,0.0,0.0,0,0.05963029218843172,0.8620689655172414,False,2,-2,False,False,0.0,-1.0,0.0,2.0
1610,394674,2,0.4211480021476745,h,2020,Manchester United,Leeds,Scott McTominay,2020-12-20 16:30:00,1,0,0,0,True,1,0,0.0420260988175869,2.374462172206512,1,0.5813953488372093,0.22573363431151244,False,2,1,False,False,0.0,-1.0,1.0,0.0
1624,415916,89,0.3528049886226654,h,2020,Manchester United,Burnley,Scott McTominay,2021-04-18 15:00:00,0,0,0,0,False,2,1,0.0597248002886772,0.0,1,0.7352941176470588,0.1107419712070875,False,-1,1,False,False,0.0,-1.0,1.0,0.0
1634,386019,69,0.3663179874420166,h,2020,Crystal Palace,Leeds,Jordan Ayew,2020-11-07 15:00:00,0,0,0,0,True,2,1,0.0992174968123436,2.7298686777107473,1,0.3484320557491289,0.4016064257028112,False,-1,1,False,False,0.0,-1.0,1.0,0.0
1637,393803,27,0.3510110080242157,h,2020,Crystal Palace,Liverpool,Jordan Ayew,2020-12-19 12:30:00,0,0,0,0,False,0,1,0.0,0.0,1,0.18518518518518517,0.6097560975609756,False,-1,-1,True,False,0.0,-0.032258064516129004,0.0,1.0
1651,420096,76,0.453359991312027,a,2020,Sheffield United,Crystal Palace,Jordan Ayew,2021-05-08 14:00:00,0,0,0,0,False,1,0,0.0,0.0,0,0.38759689922480617,0.33670033670033667,False,-1,1,False,False,0.0,-1.0,1.0,0.0
1658,384276,70,0.4103460013866424,h,2020,Burnley,Tottenham,James Tarkowski,2020-10-26 20:00:00,0,0,0,0,False,0,0,0.1333609968423843,0.0,1,0.17152658662092624,0.6369426751592356,False,-1,0,False,True,0.0,0.8,0.0,0.0
1666,401948,93,0.3907139897346496,a,2020,Chelsea,Burnley,James Tarkowski,2021-01-31 12:00:00,0,0,0,0,False,0,2,0.0,0.0,0,0.09560229445506692,0.7518796992481203,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
1667,403225,26,0.4872049987316131,h,2020,Burnley,Brighton,James Tarkowski,2021-02-06 15:00:00,0,0,0,0,False,0,0,0.0,0.0,1,0.2695417789757412,0.45454545454545453,False,-1,0,False,True,0.0,-0.04255319148936165,0.0,0.0
1672,415905,49,0.4576910138130188,a,2020,Manchester United,Burnley,James Tarkowski,2021-04-18 15:00:00,0,0,0,0,True,0,1,0.0152129000052809,2.1848801261554405,0,0.1107419712070875,0.7352941176470588,False,-1,-1,True,False,0.0,0.267605633802817,0.0,1.0
1676,421756,82,0.3410010039806366,h,2020,Burnley,Leeds,James Tarkowski,2021-05-15 11:30:00,0,0,0,0,False,0,4,0.0,0.0,1,0.28328611898017,0.49019607843137253,False,-1,-4,False,False,0.0,-1.0,0.0,4.0
1689,408656,56,0.3162409961223602,a,2020,Aston Villa,Wolverhampton Wanderers,Conor Coady,2021-03-06 17:30:00,0,0,0,0,False,0,0,0.0,0.0,0,0.33557046979865773,0.38910505836575876,True,-1,0,False,True,0.0,0.40625,0.0,0.0
1691,410787,48,0.2473240047693252,h,2020,Wolverhampton Wanderers,Liverpool,Conor Coady,2021-03-15 20:00:00,0,0,0,0,False,0,1,0.0,0.0,1,0.17271157167530224,0.6097560975609756,False,-1,-1,True,False,0.0,0.25,0.0,1.0
1694,379950,14,0.364890992641449,a,2020,Fulham,Aston Villa,Conor Hourihane,2020-09-28 17:00:00,0,0,0,0,True,1,0,0.0,2.7405444918247817,0,0.41841004184100417,0.32679738562091504,False,-1,1,False,False,0.0,-1.0,1.0,0.0
1702,403248,15,0.430310994386673,h,2020,Newcastle United,Southampton,Joe Willock,2021-02-06 15:00:00,0,0,0,0,True,0,0,0.0,2.323900651028708,1,0.30120481927710846,0.4444444444444444,False,-1,0,False,True,0.0,-0.1428571428571429,0.0,0.0
1705,406980,23,0.4622670114040375,h,2020,Newcastle United,Wolverhampton Wanderers,Joe Willock,2021-02-27 20:00:00,0,0,0,0,False,0,0,0.0,0.0,1,0.273972602739726,0.4444444444444444,False,2,0,False,True,0.0,-0.07216494845360821,0.0,0.0
1711,419725,21,0.3564260005950928,a,2020,Leicester,Newcastle United,Joe Willock,2021-05-07 19:00:00,0,0,0,0,True,0,0,0.0,2.8056314587891706,0,0.11507479861910243,0.7194244604316548,False,-1,0,False,True,0.0,-0.09090909090909094,0.0,0.0
1713,421719,61,0.7177259922027588,h,2020,Newcastle United,Manchester City,Joe Willock,2021-05-14 19:00:00,0,0,0,0,True,2,2,0.059977401047945,1.3932893762575318,1,0.10764262648008613,0.7518796992481203,True,-1,0,False,True,0.0,0.5254237288135593,0.0,0.0
1716,423252,48,0.5171629786491394,h,2020,Newcastle United,Sheffield United,Joe Willock,2021-05-19 17:00:00,0,0,0,0,True,0,0,0.0,1.933626422007352,1,0.5405405405405405,0.22779043280182235,True,-1,0,False,True,0.0,0.25,0.0,0.0
1728,420357,49,0.2784619927406311,h,2020,Liverpool,Southampton,Nathaniel Phillips,2021-05-08 19:15:00,0,0,0,0,False,1,0,0.0708843022584915,0.0,1,0.7633587786259541,0.10256410256410256,True,-1,1,False,False,0.0,-1.0,1.0,0.0
1744,386147,8,0.5657669901847839,a,2020,Chelsea,Sheffield United,David McGoldrick,2020-11-07 17:30:00,0,0,0,0,True,0,0,0.0,1.7675120983523485,0,0.11415525114155252,0.7246376811594204,False,-1,0,False,True,0.0,-0.1964285714285714,0.0,0.0
1747,393708,4,0.5216230154037476,h,2020,Sheffield United,Manchester United,David McGoldrick,2020-12-17 20:00:00,0,0,1,0,True,0,0,0.0,1.917093323088856,1,0.13550135501355015,0.6896551724137931,False,-1,0,False,True,0.0,-0.22413793103448276,0.0,0.0
1754,395899,49,0.2117539942264557,a,2020,Burnley,Sheffield United,David McGoldrick,2020-12-29 18:00:00,0,0,0,0,False,0,1,0.0590578988194465,0.0,0,0.303951367781155,0.41841004184100417,False,-1,-1,True,False,0.0,0.267605633802817,0.0,1.0
1762,399392,58,0.5123729705810547,h,2020,Sheffield United,Tottenham,David McGoldrick,2021-01-17 14:00:00,0,0,0,0,True,0,2,0.0800762521103024,1.951703265818167,1,0.2079002079002079,0.5494505494505494,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
1771,405048,67,0.5648930072784424,a,2020,West Ham,Sheffield United,David McGoldrick,2021-02-15 18:00:00,0,0,0,0,False,0,2,0.1563380025327205,0.0,0,0.23752969121140144,0.5,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
1777,407955,29,0.4082329869270324,h,2020,Sheffield United,Aston Villa,David McGoldrick,2021-03-03 18:00:00,0,0,0,0,True,0,0,0.1309380009770393,2.449581567446288,1,0.2695417789757412,0.47619047619047616,False,-1,0,False,True,0.0,-0.01098901098901095,0.0,0.0
1779,408577,46,0.3272550106048584,h,2020,Sheffield United,Southampton,David McGoldrick,2021-03-06 15:00:00,0,0,0,0,False,0,1,0.0,0.0,1,0.2631578947368421,0.47619047619047616,True,-1,-1,True,False,0.0,0.21621621621621623,0.0,1.0
1789,417504,18,0.4868859946727752,h,2020,Sheffield United,Brighton,David McGoldrick,2021-04-24 19:00:00,0,0,0,0,True,0,0,0.0466742999851703,2.05386889526793,1,0.15698587127158556,0.6289308176100629,False,-1,0,False,True,0.0,-0.11764705882352944,0.0,0.0
1797,423240,6,0.3687629997730255,a,2020,Newcastle United,Sheffield United,David McGoldrick,2021-05-19 17:00:00,0,0,0,0,False,0,0,0.0,0.0,0,0.22779043280182235,0.5405405405405405,True,-1,0,False,True,0.0,-0.21052631578947367,0.0,0.0
1799,423255,51,0.168516993522644,a,2020,Newcastle United,Sheffield United,David McGoldrick,2021-05-19 17:00:00,0,0,0,0,False,0,1,0.4307310990989208,0.0,0,0.22779043280182235,0.5405405405405405,False,-1,-1,True,False,0.0,0.30434782608695654,0.0,1.0
1812,379786,24,0.2913669943809509,h,2020,West Ham,Wolverhampton Wanderers,Tomas Soucek,2020-09-27 18:00:00,0,0,0,0,False,1,0,0.0,0.0,1,0.3003003003003003,0.4385964912280702,True,-1,1,False,False,0.0,-1.0,1.0,0.0
1813,379788,28,0.5183370113372803,h,2020,West Ham,Wolverhampton Wanderers,Tomas Soucek,2020-09-27 18:00:00,0,0,0,0,False,1,0,0.2913669943809509,0.0,1,0.3003003003003003,0.4385964912280702,False,-1,1,False,False,0.0,-1.0,1.0,0.0
1824,386222,90,0.3757120072841644,h,2020,West Ham,Fulham,Tomas Soucek,2020-11-07 20:00:00,0,0,0,0,True,0,0,0.0284490995109081,2.66161309889589,1,0.5405405405405405,0.2386634844868735,True,-1,0,False,True,0.0,2.0,0.0,0.0
1825,387834,33,0.490460991859436,a,2020,Sheffield United,West Ham,Tomas Soucek,2020-11-22 14:00:00,0,0,0,0,False,0,0,0.0,0.0,0,0.4098360655737705,0.31446540880503143,False,2,0,False,True,0.0,0.034482758620689724,0.0,0.0
1828,390363,37,0.6500970125198364,h,2020,West Ham,Manchester United,Tomas Soucek,2020-12-05 17:30:00,0,0,0,0,True,0,0,0.0,1.538231957294969,1,0.29154518950437314,0.4608294930875576,False,-1,0,False,True,0.0,0.0843373493975903,0.0,0.0
1832,395776,81,0.4676139950752258,h,2020,West Ham,Brighton,Tomas Soucek,2020-12-27 14:15:00,0,0,0,0,True,1,2,0.0,2.13851597798977,1,0.42016806722689076,0.3125,False,-1,-1,True,False,0.0,1.3076923076923075,0.0,1.0
1836,396235,85,0.5207350254058838,a,2020,Everton,West Ham,Tomas Soucek,2021-01-01 17:30:00,0,0,0,0,True,0,0,0.0,1.9203624707605484,0,0.29239766081871343,0.45454545454545453,True,-1,0,False,True,0.0,1.5714285714285716,0.0,0.0
1838,401154,8,0.4921459853649139,a,2020,Crystal Palace,West Ham,Tomas Soucek,2021-01-26 18:00:00,0,0,1,0,True,0,1,0.0,2.0319174182809294,0,0.4608294930875576,0.2777777777777778,False,-1,-1,True,False,0.0,-0.1964285714285714,0.0,1.0
1839,401155,24,0.29721400141716,a,2020,Crystal Palace,West Ham,Tomas Soucek,2021-01-26 18:00:00,1,0,0,0,True,1,1,0.4921459853649139,3.3645790414713077,0,0.4608294930875576,0.2777777777777778,True,-1,0,False,True,0.0,-0.0625,0.0,0.0
1854,411848,31,0.6742609739303589,h,2020,West Ham,Arsenal,Tomas Soucek,2021-03-21 15:00:00,0,0,0,0,True,2,0,0.1295710057020187,1.4831052643768836,1,0.28169014084507044,0.4672897196261682,True,-1,2,False,False,0.0,-1.0,2.0,0.0
1897,418497,64,0.6357300281524658,a,2020,Crystal Palace,Manchester City,Aymeric Laporte,2021-05-01 11:30:00,0,0,0,0,False,2,0,0.0,0.0,0,0.7518796992481203,0.09891196834817013,False,-1,2,False,False,0.0,-1.0,2.0,0.0
1900,379607,25,0.3673180043697357,h,2020,Manchester City,Leicester,Fernandinho,2020-09-27 15:30:00,0,0,0,0,False,1,0,0.0363100990653038,0.0,1,0.7633587786259541,0.10845986984815617,False,2,1,False,False,0.0,-1.0,1.0,0.0
1920,388394,57,0.4702000021934509,a,2020,Wolverhampton Wanderers,Southampton,Theo Walcott,2020-11-23 20:00:00,0,0,0,0,True,0,0,0.0680364966392517,2.126754562601166,0,0.30120481927710846,0.4273504273504274,True,2,0,False,True,0.0,0.4285714285714286,0.0,0.0
1921,388395,64,0.3002380132675171,a,2020,Wolverhampton Wanderers,Southampton,Theo Walcott,2020-11-23 20:00:00,1,0,0,0,False,1,0,0.5382364988327026,0.0,0,0.30120481927710846,0.4273504273504274,False,-1,1,False,False,0.0,-1.0,1.0,0.0
1926,393066,17,0.3219679892063141,a,2020,Arsenal,Southampton,Theo Walcott,2020-12-16 18:00:00,0,0,0,0,True,0,0,0.0,3.1058988269768935,0,0.29239766081871343,0.4608294930875576,True,-1,0,False,True,0.0,-0.12621359223300976,0.0,0.0
1966,393074,51,0.3748210072517395,h,2020,Arsenal,Southampton,Pierre-Emerick Aubameyang,2020-12-16 18:00:00,0,0,0,0,True,0,1,0.0,2.667940111820825,1,0.4608294930875576,0.29239766081871343,False,-1,-1,True,False,0.0,0.30434782608695654,0.0,1.0
1967,395880,49,0.6089580059051514,a,2020,Brighton,Arsenal,Pierre-Emerick Aubameyang,2020-12-29 18:00:00,0,0,0,0,False,0,0,0.0,0.0,0,0.4807692307692307,0.2695417789757412,False,-1,0,False,True,0.0,0.267605633802817,0.0,0.0
1971,396615,74,0.6886749863624573,a,2020,West Bromwich Albion,Arsenal,Pierre-Emerick Aubameyang,2021-01-02 20:00:00,0,0,0,0,False,4,0,0.0514607988297939,0.0,0,0.6329113924050632,0.16,True,-1,4,False,False,0.0,-1.0,4.0,0.0
1974,399641,14,0.4513129889965057,h,2020,Arsenal,Newcastle United,Pierre-Emerick Aubameyang,2021-01-18 20:00:00,0,0,1,0,False,0,0,0.0,0.0,1,0.6993006993006994,0.12468827930174564,True,-1,0,False,True,0.0,-0.15094339622641506,0.0,0.0
1978,399659,76,0.5572710037231445,h,2020,Arsenal,Newcastle United,Pierre-Emerick Aubameyang,2021-01-18 20:00:00,1,0,0,0,True,2,0,0.6657888926565647,1.7944590572970234,1,0.6993006993006994,0.12468827930174564,False,-1,2,False,False,0.0,-1.0,2.0,0.0
1982,404851,27,0.4337239861488342,h,2020,Arsenal,Leeds,Pierre-Emerick Aubameyang,2021-02-14 16:30:00,1,0,1,0,False,1,0,0.0521582998335361,0.0,1,0.5524861878453039,0.23980815347721823,False,-1,1,False,False,0.0,-1.0,1.0,0.0
1984,404855,46,0.7557889819145203,h,2020,Arsenal,Leeds,Pierre-Emerick Aubameyang,2021-02-14 16:30:00,1,0,0,0,True,3,0,1.247051302343607,1.3231206380739486,1,0.5524861878453039,0.23980815347721823,False,-1,3,False,False,0.0,-1.0,3.0,0.0
1989,408385,18,0.5600129961967468,a,2020,Burnley,Arsenal,Pierre-Emerick Aubameyang,2021-03-06 12:30:00,1,0,0,0,False,1,0,0.16215880215168,0.0,0,0.5681818181818182,0.19646365422396858,True,-1,1,False,False,0.0,-1.0,1.0,0.0
1994,419141,65,0.624754011631012,a,2020,Newcastle United,Arsenal,Pierre-Emerick Aubameyang,2021-05-02 13:00:00,0,0,0,0,True,1,0,0.3810339942574501,1.6006299781722944,0,0.49751243781094534,0.2610966057441253,False,-1,1,False,False,0.0,-1.0,1.0,0.0
1996,423334,82,0.5157709717750549,a,2020,Crystal Palace,Arsenal,Pierre-Emerick Aubameyang,2021-05-19 18:00:00,0,0,0,0,False,1,1,0.0210114996880292,0.0,0,0.625,0.1706484641638225,False,-1,0,False,True,0.0,1.3684210526315788,0.0,0.0
2000,379013,11,0.3656420111656189,a,2020,West Bromwich Albion,Chelsea,Tammy Abraham,2020-09-26 16:30:00,0,0,1,0,False,0,1,0.0,0.0,0,0.6896551724137931,0.14641288433382138,False,2,-1,True,False,0.0,-0.17431192660550454,0.0,1.0
2002,379040,92,0.7280210256576538,a,2020,West Bromwich Albion,Chelsea,Tammy Abraham,2020-09-26 16:30:00,0,0,0,0,True,2,3,0.4624533131718635,1.3735867025223008,0,0.6896551724137931,0.14641288433382138,False,-1,-1,True,False,0.0,2.2142857142857144,0.0,1.0
2006,380406,74,0.3470270037651062,h,2020,Chelsea,Crystal Palace,Tammy Abraham,2020-10-03 11:30:00,0,0,0,0,False,2,0,0.1508888974785804,0.0,1,0.6578947368421053,0.1524390243902439,False,-1,2,False,False,0.0,-1.0,2.0,0.0
2015,387153,64,0.4773989915847778,a,2020,Newcastle United,Chelsea,Tammy Abraham,2020-11-21 12:30:00,0,0,0,0,True,0,0,0.2144398018717765,2.0946839386492866,0,0.684931506849315,0.13986013986013984,False,2,0,False,True,0.0,0.6071428571428572,0.0,0.0
2019,389555,63,0.1620029956102371,h,2020,Chelsea,Tottenham,Tammy Abraham,2020-11-29 16:30:00,0,0,0,0,False,0,0,0.3397428020834923,0.0,1,0.49751243781094534,0.26666666666666666,True,-1,0,False,True,0.0,0.5789473684210527,0.0,0.0
2021,394890,77,0.589326024055481,h,2020,Chelsea,West Ham,Tammy Abraham,2020-12-21 20:00:00,0,0,1,0,True,1,0,0.0,1.696853624617563,1,0.6369426751592356,0.17211703958691912,False,-1,1,False,False,0.0,-1.0,1.0,0.0
2022,394892,79,0.3206290006637573,h,2020,Chelsea,West Ham,Tammy Abraham,2020-12-21 20:00:00,1,0,0,0,True,2,0,0.589326024055481,3.1188694657371214,1,0.6369426751592356,0.17211703958691912,True,-1,2,False,False,0.0,-1.0,2.0,0.0
2025,395692,84,0.7027390003204346,a,2020,Arsenal,Chelsea,Tammy Abraham,2020-12-26 17:30:00,0,0,0,0,True,0,3,0.1272316984832286,1.4230034188283567,0,0.5714285714285714,0.20746887966804978,True,2,-3,False,False,0.0,-1.0,0.0,3.0
2030,417449,95,0.7033389806747437,a,2020,West Ham,Chelsea,Tammy Abraham,2021-04-24 16:30:00,0,0,0,0,False,1,0,0.0,0.0,0,0.5952380952380952,0.19011406844106465,False,2,1,False,False,0.0,-1.0,1.0,0.0
2037,402507,36,0.3450590074062347,h,2020,Newcastle United,Crystal Palace,Fabian Schär,2021-02-02 20:15:00,0,0,0,0,False,1,2,0.0,0.0,1,0.3401360544217687,0.3952569169960475,True,-1,-1,True,False,0.0,0.0714285714285714,0.0,1.0
2053,408764,9,0.3800890147686004,h,2020,Brighton,Leicester,Adam Lallana,2021-03-06 20:00:00,0,0,0,0,True,0,0,0.0,2.630962645970717,1,0.3921568627450981,0.32894736842105265,False,-1,0,False,True,0.0,-0.18918918918918914,0.0,0.0
2068,381205,60,0.3679809868335724,h,2020,Arsenal,Sheffield United,Bukayo Saka,2020-10-04 13:00:00,0,0,0,0,True,0,0,0.0797548964619636,2.7175317089202555,1,0.6666666666666666,0.14104372355430184,False,-1,0,False,True,0.0,0.5,0.0,0.0
2070,382107,39,0.3881210088729858,a,2020,Manchester City,Arsenal,Bukayo Saka,2020-10-17 16:30:00,0,0,0,0,False,0,1,0.046900700777769,0.0,0,0.1773049645390071,0.6535947712418301,True,2,-1,True,False,0.0,0.11111111111111116,0.0,1.0
2078,388102,83,0.2911230027675628,a,2020,Leeds,Arsenal,Bukayo Saka,2020-11-22 16:30:00,0,0,0,0,False,0,0,0.0,0.0,0,0.49019607843137253,0.28653295128939826,False,-1,0,False,True,0.0,1.4324324324324325,0.0,0.0
2079,389681,49,0.4339689910411834,h,2020,Arsenal,Wolverhampton Wanderers,Bukayo Saka,2020-11-29 19:15:00,0,0,0,0,False,1,2,0.0,0.0,1,0.4807692307692307,0.25510204081632654,True,-1,-1,True,False,0.0,0.267605633802817,0.0,1.0
2084,392413,51,0.3199940025806427,h,2020,Arsenal,Burnley,Bukayo Saka,2020-12-13 19:15:00,0,0,0,0,False,0,0,0.1339798010885715,0.0,1,0.6944444444444444,0.13071895424836602,False,-1,0,False,True,0.0,0.30434782608695654,0.0,0.0
2105,401187,38,0.4576579928398132,a,2020,Southampton,Arsenal,Bukayo Saka,2021-01-26 20:15:00,0,0,0,0,True,1,1,0.0,2.185037769787218,0,0.48780487804878053,0.27932960893854747,False,2,0,False,True,0.0,0.09756097560975618,0.0,0.0
2107,402426,0,0.2933210134506225,a,2020,Wolverhampton Wanderers,Arsenal,Bukayo Saka,2021-02-02 18:00:00,0,0,0,0,False,0,0,0.0,0.0,0,0.4587155963302752,0.2710027100271003,False,-1,0,False,True,0.0,-0.25,0.0,0.0
2115,408386,21,0.5818629860877991,a,2020,Burnley,Arsenal,Bukayo Saka,2021-03-06 12:30:00,0,0,0,0,False,1,0,0.0,0.0,0,0.5681818181818182,0.19646365422396858,True,2,1,False,False,0.0,-1.0,1.0,0.0
2141,399744,88,0.3052850067615509,a,2020,West Ham,West Bromwich Albion,Darnell Furlong,2021-01-19 18:00:00,0,0,0,0,False,1,2,0.0,0.0,0,0.1519756838905775,0.6493506493506493,False,-1,-1,True,False,0.0,1.8125,0.0,1.0
2149,420860,72,0.4688949882984161,a,2020,Arsenal,West Bromwich Albion,Darnell Furlong,2021-05-09 18:00:00,0,0,0,0,False,1,2,0.0,0.0,0,0.14836795252225518,0.6666666666666666,False,-1,-1,True,False,0.0,0.875,0.0,1.0
2160,391162,72,0.3646810054779053,a,2020,Brighton,Southampton,Nathan Redmond,2020-12-07 20:00:00,0,0,0,0,False,1,1,0.0,0.0,0,0.3333333333333333,0.4098360655737705,True,2,0,False,True,0.0,0.875,0.0,0.0
2161,391929,82,0.305444985628128,h,2020,Southampton,Sheffield United,Nathan Redmond,2020-12-13 12:00:00,0,0,0,0,True,2,0,0.0,3.273911987599221,1,0.6097560975609756,0.1811594202898551,False,-1,2,False,False,0.0,-1.0,2.0,0.0
2162,393079,69,0.4580320119857788,a,2020,Arsenal,Southampton,Nathan Redmond,2020-12-16 18:00:00,0,0,0,0,False,1,1,0.0,0.0,0,0.29239766081871343,0.4608294930875576,False,-1,0,False,True,0.0,0.7647058823529411,0.0,0.0
2180,412917,65,0.3188439905643463,h,2020,Southampton,Burnley,Nathan Redmond,2021-04-04 11:00:00,0,0,0,0,True,2,2,0.1565524004399776,3.1363300849108797,1,0.49504950495049505,0.24570024570024568,False,2,0,False,True,0.0,0.6363636363636365,0.0,0.0
2192,421980,11,0.2541449964046478,h,2020,Southampton,Fulham,Nathan Redmond,2021-05-15 14:00:00,0,0,0,0,False,0,0,0.0,0.0,1,0.5291005291005292,0.23752969121140144,False,-1,0,False,True,0.0,-0.17431192660550454,0.0,0.0
2194,421989,58,0.2925609946250915,h,2020,Southampton,Fulham,Nathan Redmond,2021-05-15 14:00:00,0,0,0,0,False,1,0,0.3162593953311443,0.0,1,0.5291005291005292,0.23752969121140144,False,-1,1,False,False,0.0,-1.0,1.0,0.0
2201,420443,83,0.4069640040397644,h,2020,Wolverhampton Wanderers,Brighton,Morgan Gibbs-White,2021-05-09 11:00:00,0,0,1,0,False,1,1,0.0789818987250328,0.0,1,0.2557544757033248,0.47619047619047616,False,-1,0,False,True,0.0,1.4324324324324325,0.0,0.0
2214,389819,1,0.2247270047664642,h,2020,West Ham,Aston Villa,Angelo Ogbonna,2020-11-30 20:00:00,0,0,0,0,True,0,0,0.0,4.449843493616611,1,0.4273504273504274,0.3278688524590164,True,-1,0,False,True,0.0,-0.24369747899159666,0.0,0.0
2215,391339,79,0.4287180006504059,a,2020,Leeds,West Ham,Angelo Ogbonna,2020-12-11 20:00:00,0,0,0,0,True,1,1,0.0,2.3325356026173503,0,0.3048780487804878,0.4694835680751174,False,2,0,False,True,0.0,1.1951219512195124,0.0,0.0
2222,423400,81,0.5128870010375977,a,2020,West Bromwich Albion,West Ham,Angelo Ogbonna,2021-05-19 19:15:00,0,0,0,0,True,1,1,0.0373627990484237,1.9497472113290977,0,0.6097560975609756,0.19342359767891684,False,-1,0,False,True,0.0,1.3076923076923075,0.0,0.0
2258,406370,60,0.5550860166549683,h,2020,Leeds,Southampton,Diego Llorente,2021-02-23 20:00:00,0,0,0,0,False,1,0,0.0,0.0,1,0.4608294930875576,0.3003003003003003,False,-1,1,False,False,0.0,-1.0,1.0,0.0
2266,377646,79,0.2827180027961731,h,2020,Manchester United,Crystal Palace,Donny van de Beek,2020-09-19 16:30:00,0,0,0,0,True,0,2,0.0,3.5370934645465604,1,0.7352941176470588,0.11248593925759279,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
2272,377748,44,0.5920310020446777,a,2020,Arsenal,West Ham,Michail Antonio,2020-09-19 19:00:00,0,0,0,0,True,0,1,0.0,1.689100733823623,0,0.14903129657228018,0.6711409395973155,False,-1,-1,True,False,0.0,0.18421052631578938,0.0,1.0
2273,377751,52,0.5390490293502808,a,2020,Arsenal,West Ham,Michail Antonio,2020-09-19 19:00:00,1,0,0,0,False,1,1,0.5920310020446777,0.0,0,0.14903129657228018,0.6711409395973155,False,-1,0,False,True,0.0,0.32352941176470584,0.0,0.0
2275,377755,66,0.4780400097370147,a,2020,Arsenal,West Ham,Michail Antonio,2020-09-19 19:00:00,1,0,0,0,False,1,1,1.171769130975008,0.0,0,0.14903129657228018,0.6711409395973155,False,2,0,False,True,0.0,0.6666666666666667,0.0,0.0
2280,380931,13,0.3265259861946106,a,2020,Leicester,West Ham,Michail Antonio,2020-10-04 11:00:00,0,0,0,0,True,0,0,0.0,3.0625433879066417,0,0.23584905660377356,0.5524861878453039,True,2,0,False,True,0.0,-0.15887850467289721,0.0,0.0
