,id,minute,xG,h_a,season,h_team,a_team,player,date,ScoredEarlier,ScoredPenEarlier,ScoredLater,ScoredPenLater,IsGoal,MyScore,OppScore,PrevAccumXG,ScaledIsGoal,IsHome,WinProb,LoseProb,rnd1,rnd2,ScoreDiff,ChasingEq,ChasingWinner,WastedXG,Urgency,WinningUnderdog,LosingFavorite
1874,333031,10,0.4038569927215576,h,2019,Sheffield United,Manchester United,David McGoldrick,2019-11-24 16:30:00,0,0,0,0,False,0,0,0.0,0.0,1,0.25641025641025644,0.48780487804878053,False,-1,0,False,True,0.0,-0.18181818181818177,0.0,0.0
1879,334188,51,0.3376429975032806,a,2019,Wolverhampton Wanderers,Sheffield United,David McGoldrick,2019-12-01 14:00:00,0,0,0,0,False,1,0,0.1272044982761144,0.0,0,0.2680965147453083,0.4504504504504504,False,-1,1,False,False,0.0,-1.0,1.0,0.0
1884,336288,79,0.3094080090522766,a,2019,Norwich,Sheffield United,David McGoldrick,2019-12-08 14:00:00,0,0,0,0,False,2,1,0.1755815967917442,0.0,0,0.4366812227074236,0.3225806451612903,True,-1,1,False,False,0.0,-1.0,1.0,0.0
1885,337076,79,0.3292880058288574,h,2019,Sheffield United,Aston Villa,David McGoldrick,2019-12-14 15:00:00,0,0,0,0,False,2,0,0.0,0.0,1,0.5617977528089888,0.2242152466367713,False,2,2,False,False,0.0,-1.0,2.0,0.0
1887,337079,89,0.6704649925231934,h,2019,Sheffield United,Aston Villa,David McGoldrick,2019-12-14 15:00:00,0,0,0,0,False,2,0,0.4587610065937042,0.0,1,0.5617977528089888,0.2242152466367713,True,-1,2,False,False,0.0,-1.0,2.0,0.0
1889,338606,48,0.5840569734573364,a,2019,Brighton,Sheffield United,David McGoldrick,2019-12-21 15:00:00,0,0,0,0,False,1,0,0.1200520023703575,0.0,0,0.2824858757062147,0.4629629629629629,False,-1,1,False,False,0.0,-1.0,1.0,0.0
1890,338613,84,0.3981989920139313,a,2019,Brighton,Sheffield United,David McGoldrick,2019-12-21 15:00:00,0,0,0,0,False,1,0,0.7041089758276939,0.0,0,0.2824858757062147,0.4629629629629629,True,2,1,False,False,0.0,-1.0,1.0,0.0
1898,370501,17,0.6368060111999512,h,2019,Sheffield United,Chelsea,David McGoldrick,2020-07-11 16:30:00,0,0,1,0,True,0,0,0.0574969016015529,1.5703369352868897,1,0.2004008016032064,0.5780346820809249,False,-1,0,False,True,0.0,-0.12621359223300976,0.0,0.0
1899,370514,76,0.4765509963035583,h,2019,Sheffield United,Chelsea,David McGoldrick,2020-07-11 16:30:00,1,0,0,0,True,2,0,0.6943029128015041,2.098411309086866,1,0.2004008016032064,0.5780346820809249,True,-1,2,False,False,0.0,-1.0,2.0,0.0
1905,368869,9,0.3608930110931396,a,2019,Burnley,Sheffield United,Sander Berge,2020-07-05 11:00:00,0,0,0,0,False,0,0,0.0,0.0,0,0.38759689922480617,0.31347962382445144,True,2,0,False,True,0.0,-0.18918918918918914,0.0,0.0
1911,372998,65,0.5268639922142029,a,2019,Watford,Manchester City,Aymeric Laporte,2020-07-21 17:00:00,0,0,0,0,True,3,0,0.0,1.8980230472714446,0,0.7633587786259541,0.11001100110011001,True,-1,3,False,False,0.0,-1.0,3.0,0.0
1912,312230,88,0.4864690005779266,a,2019,Aston Villa,Everton,Theo Walcott,2019-08-23 20:00:00,0,0,0,0,False,0,1,0.0,0.0,0,0.42016806722689076,0.32573289902280134,False,-1,-1,True,False,0.0,1.8125,0.0,1.0
1923,327209,22,0.3200039863586426,a,2019,Brighton,Everton,Theo Walcott,2019-10-26 15:00:00,0,0,0,0,False,0,1,0.0,0.0,0,0.3623188405797102,0.3787878787878788,True,-1,-1,True,False,0.0,-0.08163265306122447,0.0,1.0
1934,351723,3,0.250775009393692,h,2019,Everton,Brighton,Theo Walcott,2020-01-11 15:00:00,0,0,0,0,False,0,0,0.0,0.0,1,0.5208333333333334,0.25510204081632654,False,-1,0,False,True,0.0,-0.23076923076923073,0.0,0.0
1935,351920,31,0.3021290004253387,a,2019,West Ham,Everton,Theo Walcott,2020-01-18 15:00:00,0,0,0,0,False,0,0,0.0,0.0,0,0.4081632653061224,0.3424657534246575,True,2,0,False,True,0.0,0.011235955056179803,0.0,0.0
1939,352478,89,0.6143090128898621,a,2019,Watford,Everton,Theo Walcott,2020-02-01 15:00:00,0,0,0,0,True,2,2,0.0292428005486726,1.6278452358948012,0,0.4098360655737705,0.33670033670033667,False,-1,0,False,True,0.0,1.903225806451613,0.0,0.0
1942,373719,18,0.261680006980896,h,2019,Everton,Bournemouth,Theo Walcott,2020-07-26 15:00:00,0,0,0,0,False,0,1,0.0,0.0,1,0.4273504273504274,0.3436426116838488,False,-1,-1,True,False,0.0,-0.11764705882352944,0.0,1.0
1963,310216,57,0.4383290112018585,a,2019,Newcastle United,Arsenal,Pierre-Emerick Aubameyang,2019-08-11 14:00:00,0,0,0,0,True,0,0,0.2737222053110599,2.2813913166689344,0,0.4608294930875576,0.29069767441860467,False,-1,0,False,True,0.0,0.4285714285714286,0.0,0.0
1968,312720,51,0.2634060084819793,a,2019,Liverpool,Arsenal,Pierre-Emerick Aubameyang,2019-08-24 17:30:00,0,0,0,0,False,0,2,0.0185532998293638,0.0,0,0.15625,0.684931506849315,True,-1,-2,False,False,0.0,-1.0,0.0,2.0
1971,316429,70,0.385904997587204,h,2019,Arsenal,Tottenham,Pierre-Emerick Aubameyang,2019-09-01 16:30:00,0,0,0,0,True,1,2,0.0566715989261865,2.591311349301786,1,0.3921568627450981,0.3717472118959108,True,-1,-1,True,False,0.0,0.8,0.0,1.0
1974,318097,31,0.6279090046882629,a,2019,Watford,Arsenal,Pierre-Emerick Aubameyang,2019-09-15 15:30:00,1,0,0,0,True,1,0,0.0998715981841087,1.5925874490308807,0,0.5376344086021505,0.24038461538461536,True,-1,1,False,False,0.0,-1.0,1.0,0.0
1977,321251,70,0.3942610025405884,h,2019,Arsenal,Aston Villa,Pierre-Emerick Aubameyang,2019-09-22 15:30:00,0,0,1,0,False,1,2,0.0400260016322135,0.0,1,0.7092198581560284,0.13717421124828533,True,-1,-1,True,False,0.0,0.8,0.0,1.0
1980,323720,57,0.4128659963607788,a,2019,Manchester United,Arsenal,Pierre-Emerick Aubameyang,2019-09-30 19:00:00,0,0,0,0,True,0,1,0.0,2.422093388204729,0,0.3125,0.4484304932735426,True,2,-1,True,False,0.0,0.4285714285714286,0.0,1.0
1984,324750,93,0.6475870013237,h,2019,Arsenal,Bournemouth,Pierre-Emerick Aubameyang,2019-10-06 14:00:00,0,0,0,0,False,1,0,0.1294625010341406,0.0,1,0.7352941176470588,0.13123359580052493,False,-1,1,False,False,0.0,-1.0,1.0,0.0
1989,329141,20,0.4306940138339996,h,2019,Arsenal,Wolverhampton Wanderers,Pierre-Emerick Aubameyang,2019-11-02 15:00:00,0,0,0,0,True,0,0,0.0333231985569,2.3218339885852823,1,0.5714285714285714,0.2114164904862579,True,-1,0,False,True,0.0,-0.09999999999999998,0.0,0.0
1993,332328,50,0.397350013256073,h,2019,Arsenal,Southampton,Pierre-Emerick Aubameyang,2019-11-23 15:00:00,0,0,0,0,False,1,1,0.0752682015299797,0.0,1,0.684931506849315,0.14534883720930233,False,-1,0,False,True,0.0,0.2857142857142858,0.0,0.0
1995,334213,56,0.4182760119438171,a,2019,Norwich,Arsenal,Pierre-Emerick Aubameyang,2019-12-01 14:00:00,1,0,0,0,True,1,2,0.761132001876831,2.3907658374975616,0,0.5847953216374269,0.22883295194508008,True,2,-1,True,False,0.0,0.40625,0.0,1.0
1999,336691,68,0.5078740119934082,a,2019,West Ham,Arsenal,Pierre-Emerick Aubameyang,2019-12-09 20:00:00,0,0,0,0,True,2,1,0.0162978991866111,1.968992262618429,0,0.5263157894736842,0.2724795640326976,False,-1,1,False,False,0.0,-1.0,1.0,0.0
2003,338418,50,0.6293389797210693,a,2019,Everton,Arsenal,Pierre-Emerick Aubameyang,2019-12-21 12:30:00,0,0,0,0,False,0,0,0.0,0.0,0,0.3115264797507788,0.46511627906976744,False,-1,0,False,True,0.0,0.2857142857142858,0.0,0.0
2010,339521,62,0.3833410143852234,a,2019,Bournemouth,Arsenal,Pierre-Emerick Aubameyang,2019-12-26 15:00:00,0,0,0,0,True,0,1,0.2374993003904819,2.6086433814125862,0,0.5376344086021505,0.2557544757033248,True,2,-1,True,False,0.0,0.5517241379310345,0.0,1.0
2011,339910,12,0.3603990077972412,h,2019,Arsenal,Chelsea,Pierre-Emerick Aubameyang,2019-12-29 14:00:00,0,0,0,0,True,0,0,0.0,2.7747024224955563,1,0.3436426116838488,0.4291845493562232,False,-1,0,False,True,0.0,-0.16666666666666663,0.0,0.0
2014,351653,11,0.4340870082378387,a,2019,Crystal Palace,Arsenal,Pierre-Emerick Aubameyang,2020-01-11 12:30:00,0,0,0,0,True,0,0,0.0,2.3036856229802076,0,0.5681818181818182,0.2159827213822894,False,-1,0,False,True,0.0,-0.17431192660550454,0.0,0.0
2015,352602,13,0.3045650124549866,a,2019,Burnley,Arsenal,Pierre-Emerick Aubameyang,2020-02-02 14:00:00,0,0,0,0,False,0,0,0.0,0.0,0,0.5208333333333334,0.25252525252525254,False,2,0,False,True,0.0,-0.15887850467289721,0.0,0.0
2016,352608,36,0.305323988199234,a,2019,Burnley,Arsenal,Pierre-Emerick Aubameyang,2020-02-02 14:00:00,0,0,0,0,False,0,0,0.3045650124549866,0.0,0,0.5208333333333334,0.25252525252525254,True,-1,0,False,True,0.0,0.0714285714285714,0.0,0.0
2021,352838,53,0.4105120003223419,h,2019,Arsenal,Newcastle United,Pierre-Emerick Aubameyang,2020-02-16 16:30:00,0,0,0,0,True,0,0,0.129426198080182,2.435982381062626,1,0.6896551724137931,0.1295336787564767,False,-1,0,False,True,0.0,0.34328358208955234,0.0,0.0
2022,353117,32,0.3379339873790741,h,2019,Arsenal,Everton,Pierre-Emerick Aubameyang,2020-02-23 16:30:00,0,0,1,0,True,1,1,0.0,2.9591578158673335,1,0.5076142131979695,0.2638522427440633,True,-1,0,False,True,0.0,0.022727272727272707,0.0,0.0
2026,364873,97,0.3723640143871307,a,2019,Manchester City,Arsenal,Pierre-Emerick Aubameyang,2020-06-17 19:15:00,0,0,0,0,False,0,3,0.0150020001456141,0.0,0,0.1053740779768177,0.7751937984496123,False,-1,-3,False,False,0.0,-1.0,0.0,3.0
2035,366548,9,0.2895820140838623,a,2019,Southampton,Arsenal,Pierre-Emerick Aubameyang,2020-06-25 17:00:00,0,0,0,0,False,0,0,0.0105598997324705,0.0,0,0.38759689922480617,0.3717472118959108,False,2,0,False,True,0.0,-0.18918918918918914,0.0,0.0
2039,367999,32,0.3079209923744201,h,2019,Arsenal,Norwich,Pierre-Emerick Aubameyang,2020-07-01 17:00:00,0,0,1,0,True,0,0,0.1019833981990814,3.2475863119590054,1,0.684931506849315,0.14641288433382138,False,-1,0,False,True,0.0,0.022727272727272707,0.0,0.0
2040,368008,66,0.4181309938430786,h,2019,Arsenal,Norwich,Pierre-Emerick Aubameyang,2020-07-01 17:00:00,1,0,0,0,True,2,0,0.4099043905735016,2.39159501382309,1,0.684931506849315,0.14641288433382138,True,2,2,False,False,0.0,-1.0,2.0,0.0
2043,369530,20,0.5042440295219421,h,2019,Arsenal,Leicester,Pierre-Emerick Aubameyang,2020-07-07 19:15:00,0,0,0,0,True,0,0,0.0549640990793705,1.983166763418237,1,0.4504504504504504,0.3048780487804878,True,-1,0,False,True,0.0,-0.09999999999999998,0.0,0.0
2052,373642,74,0.3965069949626922,h,2019,Arsenal,Watford,Pierre-Emerick Aubameyang,2020-07-26 15:00:00,1,0,0,0,False,3,2,0.9316657055169344,0.0,1,0.49751243781094534,0.27932960893854747,True,-1,1,False,False,0.0,-1.0,1.0,0.0
2083,315778,18,0.5009210109710693,h,2019,Chelsea,Sheffield United,Tammy Abraham,2019-08-31 15:00:00,0,0,1,0,True,0,0,0.0487199984490871,1.9963227297282504,1,0.7142857142857143,0.12077294685990339,False,-1,0,False,True,0.0,-0.11764705882352944,0.0,0.0
2084,315784,42,0.3789179921150207,h,2019,Chelsea,Sheffield United,Tammy Abraham,2019-08-31 15:00:00,1,0,0,0,True,1,0,0.5496410094201565,2.639093473546249,1,0.7142857142857143,0.12077294685990339,False,-1,1,False,False,0.0,-1.0,1.0,0.0
2085,315787,54,0.3493619859218597,h,2019,Chelsea,Sheffield United,Tammy Abraham,2019-08-31 15:00:00,1,0,0,0,False,2,1,0.9285590015351772,0.0,1,0.7142857142857143,0.12077294685990339,True,2,1,False,False,0.0,-1.0,1.0,0.0
2086,317302,33,0.5290030241012573,a,2019,Wolverhampton Wanderers,Chelsea,Tammy Abraham,2019-09-14 14:00:00,0,0,1,0,True,1,0,0.0,1.8903483618055619,0,0.41841004184100417,0.3278688524590164,False,-1,1,False,False,0.0,-1.0,1.0,0.0
2088,317306,54,0.2458710074424743,a,2019,Wolverhampton Wanderers,Chelsea,Tammy Abraham,2019-09-14 14:00:00,1,0,0,0,True,3,0,0.5831075236201286,4.067173313364191,0,0.41841004184100417,0.3278688524590164,True,-1,3,False,False,0.0,-1.0,3.0,0.0
2091,321265,23,0.3171480000019073,h,2019,Chelsea,Liverpool,Tammy Abraham,2019-09-22 15:30:00,0,0,0,0,False,0,1,0.0,0.0,1,0.3067484662576687,0.46511627906976744,True,-1,-1,True,False,0.0,-0.07216494845360821,0.0,1.0
2095,322618,5,0.3269470036029815,h,2019,Chelsea,Brighton,Tammy Abraham,2019-09-28 14:00:00,0,0,0,0,False,0,0,0.0450289994478225,0.0,1,0.7042253521126761,0.129366106080207,False,2,0,False,True,0.0,-0.21739130434782605,0.0,0.0
2097,322636,60,0.3620890080928802,h,2019,Chelsea,Brighton,Tammy Abraham,2019-09-28 14:00:00,0,0,0,0,False,1,0,0.464824303984642,0.0,1,0.7042253521126761,0.129366106080207,True,-1,1,False,False,0.0,-1.0,1.0,0.0
2098,322641,77,0.383433997631073,h,2019,Chelsea,Brighton,Tammy Abraham,2019-09-28 14:00:00,0,0,0,0,False,2,0,0.8269133120775223,0.0,1,0.7042253521126761,0.129366106080207,False,-1,2,False,False,0.8269133120775223,-1.0,2.0,0.0
2103,325605,65,0.2332590073347091,h,2019,Chelsea,Newcastle United,Tammy Abraham,2019-10-19 15:00:00,0,0,0,0,False,0,0,0.0577760003507137,0.0,1,0.7874015748031495,0.09057971014492755,True,-1,0,False,True,0.0,0.6363636363636365,0.0,0.0
2105,325611,79,0.5094789862632751,h,2019,Chelsea,Newcastle United,Tammy Abraham,2019-10-19 15:00:00,0,0,0,0,False,1,0,0.3915790058672428,0.0,1,0.7874015748031495,0.09057971014492755,False,2,1,False,False,0.0,-1.0,1.0,0.0
2107,329402,4,0.2919619977474212,a,2019,Watford,Chelsea,Tammy Abraham,2019-11-02 17:30:00,0,0,0,0,True,0,0,0.0,3.4251032932892467,0,0.6172839506172839,0.1941747572815534,False,-1,0,False,True,0.0,-0.22413793103448276,0.0,0.0
2108,329406,17,0.3382230103015899,a,2019,Watford,Chelsea,Tammy Abraham,2019-11-02 17:30:00,1,0,0,0,False,1,0,0.2919619977474212,0.0,0,0.6172839506172839,0.1941747572815534,False,-1,1,False,False,0.0,-1.0,1.0,0.0
2111,330414,46,0.3054159879684448,h,2019,Chelsea,Crystal Palace,Tammy Abraham,2019-11-09 12:30:00,0,0,1,0,False,0,0,0.0,0.0,1,0.6993006993006994,0.13003901170351104,False,-1,0,False,True,0.0,0.21621621621621623,0.0,0.0
2112,330415,51,0.4947749972343445,h,2019,Chelsea,Crystal Palace,Tammy Abraham,2019-11-09 12:30:00,0,0,0,0,True,0,0,0.3054159879684448,2.0211207227319967,1,0.6993006993006994,0.13003901170351104,True,-1,0,False,True,0.0,0.30434782608695654,0.0,0.0
2117,335055,23,0.4239369928836822,h,2019,Chelsea,Aston Villa,Tammy Abraham,2019-12-04 19:30:00,0,0,0,0,True,0,0,0.0308647006750106,2.35884109380937,1,0.7462686567164178,0.1172332942555686,False,-1,0,False,True,0.0,-0.07216494845360821,0.0,0.0
2121,335464,25,0.5787910223007202,a,2019,Everton,Chelsea,Tammy Abraham,2019-12-07 12:30:00,0,0,0,0,False,0,1,0.0,0.0,0,0.4672897196261682,0.3058103975535168,True,-1,-1,True,False,0.0,-0.052631578947368474,0.0,1.0
2130,339536,45,0.2689880132675171,h,2019,Chelsea,Southampton,Tammy Abraham,2019-12-26 15:00:00,0,0,0,0,False,0,1,0.0,0.0,1,0.7246376811594204,0.11764705882352941,True,2,-1,True,False,0.0,0.19999999999999996,0.0,1.0
2133,339919,74,0.3295550048351288,a,2019,Arsenal,Chelsea,Tammy Abraham,2019-12-29 14:00:00,0,0,1,0,False,0,1,0.1177619956433773,0.0,0,0.4291845493562232,0.3436426116838488,True,-1,-1,True,False,0.0,0.9565217391304348,0.0,1.0
2140,351762,67,0.3265419900417328,h,2019,Chelsea,Burnley,Tammy Abraham,2020-01-11 15:00:00,1,0,0,0,False,3,0,0.2468959912657737,0.0,1,0.7518796992481203,0.10493179433368312,False,2,3,False,False,0.0,-1.0,3.0,0.0
2144,352040,71,0.3432010114192962,a,2019,Newcastle United,Chelsea,Tammy Abraham,2020-01-18 17:30:00,0,0,0,0,False,0,0,0.1362997032701969,0.0,0,0.6369426751592356,0.17543859649122806,False,-1,0,False,True,0.0,0.8367346938775511,0.0,0.0
2145,352042,78,0.6231750249862671,a,2019,Newcastle United,Chelsea,Tammy Abraham,2020-01-18 17:30:00,0,0,0,0,False,0,0,0.4795007146894932,0.0,0,0.6369426751592356,0.17543859649122806,True,2,0,False,True,0.0,1.1428571428571428,0.0,0.0
2146,352226,14,0.4118059873580932,h,2019,Chelsea,Arsenal,Tammy Abraham,2020-01-21 20:15:00,0,0,0,0,False,0,0,0.0,0.0,1,0.5780346820809249,0.20833333333333334,False,-1,0,False,True,0.0,-0.15094339622641506,0.0,0.0
2148,352915,78,0.6213390231132507,h,2019,Chelsea,Tottenham,Tammy Abraham,2020-02-22 12:30:00,0,0,0,0,False,2,0,0.0,0.0,1,0.5405405405405405,0.22172949002217296,True,-1,2,False,False,0.0,-1.0,2.0,0.0
2152,366630,74,0.4823960065841675,h,2019,Chelsea,Manchester City,Tammy Abraham,2020-06-25 19:15:00,0,0,0,0,False,1,1,1.6327680349349976,0.0,1,0.2469135802469136,0.5464480874316939,False,-1,0,False,True,1.6327680349349976,0.9565217391304348,0.0,0.0
2154,369425,70,0.5234689712524414,a,2019,Crystal Palace,Chelsea,Tammy Abraham,2020-07-07 17:00:00,0,0,0,0,True,2,1,0.0,1.9103329039874513,0,0.684931506849315,0.1287001287001287,True,-1,1,False,False,0.0,-1.0,1.0,0.0
2157,370512,72,0.5536590218544006,a,2019,Sheffield United,Chelsea,Tammy Abraham,2020-07-11 16:30:00,0,0,0,0,False,0,2,0.0557852983474731,0.0,0,0.5780346820809249,0.2004008016032064,True,-1,-2,False,False,0.0,-1.0,0.0,2.0
2161,373316,60,0.6991980075836182,a,2019,Liverpool,Chelsea,Tammy Abraham,2020-07-22 19:15:00,0,0,0,0,True,1,4,0.0,1.4302100251342729,0,0.25510204081632654,0.5235602094240838,False,-1,-3,False,False,0.0,-1.0,0.0,3.0
2166,339648,16,0.5488989949226379,a,2019,Manchester United,Newcastle United,Matthew Longstaff,2019-12-26 17:30:00,0,0,0,0,True,0,0,0.0,1.821828805026215,0,0.11778563015312131,0.7407407407407407,True,-1,0,False,True,0.0,-0.13461538461538458,0.0,0.0
2171,315882,40,0.4245670139789581,h,2019,Newcastle United,Watford,Fabian Schär,2019-08-31 15:00:00,0,0,0,0,True,0,1,0.0,2.355340775601472,1,0.39840637450199207,0.32894736842105265,False,-1,-1,True,False,0.0,0.125,0.0,1.0
2188,326455,84,0.5996000170707703,a,2019,Manchester United,Liverpool,Adam Lallana,2019-10-20 16:30:00,0,0,0,0,True,0,1,0.0,1.667778471530582,0,0.5128205128205129,0.24509803921568626,False,-1,-1,True,False,0.0,1.5,0.0,1.0
2195,323721,59,0.4464649856090545,a,2019,Manchester United,Arsenal,Bukayo Saka,2019-09-30 19:00:00,0,0,0,0,False,1,1,0.100161999464035,0.0,0,0.3125,0.4484304932735426,False,2,0,False,True,0.0,0.47540983606557385,0.0,0.0
2212,312536,90,0.707040011882782,a,2019,Brighton,Southampton,Nathan Redmond,2019-08-24 15:00:00,0,0,0,0,True,1,0,0.1419914960861206,1.4143471135913408,0,0.303951367781155,0.4310344827586207,False,-1,1,False,False,0.0,-1.0,1.0,0.0
2224,326854,68,0.2353049963712692,h,2019,Southampton,Leicester,Nathan Redmond,2019-10-25 20:00:00,0,0,0,0,False,0,7,0.0,0.0,1,0.3194888178913738,0.42372881355932207,False,-1,-7,False,False,0.0,-1.0,0.0,7.0
2233,336293,17,0.278082013130188,a,2019,Newcastle United,Southampton,Nathan Redmond,2019-12-08 14:00:00,0,0,0,0,False,0,0,0.0,0.0,0,0.35335689045936397,0.3861003861003861,False,-1,0,False,True,0.0,-0.12621359223300976,0.0,0.0
2237,339539,64,0.344525009393692,a,2019,Chelsea,Southampton,Nathan Redmond,2019-12-26 15:00:00,0,0,1,0,False,1,0,0.0,0.0,0,0.11764705882352941,0.7246376811594204,False,-1,1,False,False,0.0,-1.0,1.0,0.0
2238,339541,72,0.4629600048065185,a,2019,Chelsea,Southampton,Nathan Redmond,2019-12-26 15:00:00,0,0,0,0,True,1,0,0.344525009393692,2.1600138016628945,0,0.11764705882352941,0.7246376811594204,True,-1,1,False,False,0.0,-1.0,1.0,0.0
2262,372445,81,0.4125480055809021,a,2019,Bournemouth,Southampton,Nathan Redmond,2020-07-19 13:00:00,0,0,0,0,False,1,0,0.0285113006830215,0.0,0,0.3663003663003663,0.4098360655737705,True,-1,1,False,False,0.0,-1.0,1.0,0.0
2275,352360,57,0.5642510056495667,h,2019,West Ham,Liverpool,Angelo Ogbonna,2020-01-29 19:45:00,0,0,0,0,False,0,2,0.0,0.0,1,0.11695906432748537,0.7407407407407407,False,2,-2,False,False,0.0,-1.0,0.0,2.0
2284,352978,40,0.3031820058822632,a,2019,Burnley,Bournemouth,Jack Stacey,2020-02-22 15:00:00,0,0,0,0,False,0,0,0.0,0.0,0,0.28901734104046245,0.4504504504504504,False,-1,0,False,True,0.0,0.125,0.0,0.0
2286,310208,22,0.338360995054245,a,2019,Newcastle United,Arsenal,Henrikh Mkhitaryan,2019-08-11 14:00:00,0,0,0,0,False,0,0,0.0,0.0,0,0.4608294930875576,0.29069767441860467,True,-1,0,False,True,0.0,-0.08163265306122447,0.0,0.0
2309,325580,65,0.3750729858875274,a,2019,Aston Villa,Brighton,Martín Montoya,2019-10-19 15:00:00,0,0,0,0,False,1,1,0.0232382994145154,0.0,0,0.32679738562091504,0.425531914893617,False,-1,0,False,True,0.0,0.6363636363636365,0.0,0.0
2312,337947,69,0.7201589941978455,a,2019,Crystal Palace,Brighton,Martín Montoya,2019-12-16 19:45:00,0,0,0,0,False,1,0,0.1461829990148544,0.0,0,0.3717472118959108,0.35714285714285715,False,-1,1,False,False,0.0,-1.0,1.0,0.0
2316,310524,93,0.4077250063419342,a,2019,Brighton,West Ham,Michail Antonio,2019-08-17 15:00:00,0,0,0,0,False,1,1,0.0762790981680154,0.0,0,0.29239766081871343,0.4566210045662101,True,-1,0,False,True,0.0,2.3333333333333335,0.0,0.0
2317,312567,71,0.3294729888439178,a,2019,Watford,West Ham,Michail Antonio,2019-08-24 15:00:00,0,0,0,0,False,2,1,0.0,0.0,0,0.29940119760479045,0.4587155963302752,False,-1,1,False,False,0.0,-1.0,1.0,0.0
2323,333625,23,0.4153169989585876,a,2019,Chelsea,West Ham,Michail Antonio,2019-11-30 15:00:00,0,0,0,0,False,0,0,0.1080159991979599,0.0,0,0.09940357852882703,0.78125,False,-1,0,False,True,0.0,-0.07216494845360821,0.0,0.0
2324,333634,59,0.4616929888725281,a,2019,Chelsea,West Ham,Michail Antonio,2019-11-30 15:00:00,0,0,0,0,False,1,0,0.5233329981565475,0.0,0,0.09940357852882703,0.78125,False,-1,1,False,False,0.0,-1.0,1.0,0.0
2344,353306,53,0.4197350144386291,h,2019,West Ham,Southampton,Michail Antonio,2020-02-29 15:00:00,0,0,0,0,True,2,1,0.0,2.3824555150287883,1,0.3921568627450981,0.36900369003690037,False,-1,1,False,False,0.0,-1.0,1.0,0.0
2345,353307,60,0.5259529948234558,h,2019,West Ham,Southampton,Michail Antonio,2020-02-29 15:00:00,1,0,0,0,False,3,1,0.4197350144386291,0.0,1,0.3921568627450981,0.36900369003690037,False,2,2,False,False,0.0,-1.0,2.0,0.0
2346,353501,40,0.7297809720039368,a,2019,Arsenal,West Ham,Michail Antonio,2020-03-07 15:00:00,0,0,0,0,False,0,0,0.0,0.0,0,0.1923076923076923,0.6172839506172839,True,-1,0,False,True,0.0,0.125,0.0,0.0
2347,353504,55,0.4139989912509918,a,2019,Arsenal,West Ham,Michail Antonio,2020-03-07 15:00:00,0,0,0,0,False,0,0,0.7297809720039368,0.0,0,0.1923076923076923,0.6172839506172839,False,-1,0,False,True,0.0,0.3846153846153846,0.0,0.0
2352,366207,77,0.2403810024261474,a,2019,Tottenham,West Ham,Michail Antonio,2020-06-23 19:15:00,0,0,0,0,False,0,0,0.135723503306508,0.0,0,0.15873015873015872,0.6369426751592356,True,-1,0,False,True,0.0,1.0930232558139537,0.0,0.0
2357,368140,50,0.587145984172821,h,2019,West Ham,Chelsea,Michail Antonio,2020-07-01 19:15:00,0,0,0,0,True,1,1,0.1752891978248953,1.7031539463031722,1,0.14577259475218657,0.684931506849315,False,-1,0,False,True,0.0,0.2857142857142858,0.0,0.0
2358,368149,80,0.467736005783081,h,2019,West Ham,Chelsea,Michail Antonio,2020-07-01 19:15:00,1,0,0,0,False,2,2,0.7624351819977164,0.0,1,0.14577259475218657,0.684931506849315,True,-1,0,False,True,0.0,1.25,0.0,0.0
2359,368903,3,0.5722180008888245,a,2019,Newcastle United,West Ham,Michail Antonio,2020-07-05 13:15:00,0,0,0,0,True,0,0,0.0,1.7475857076266441,0,0.3802281368821293,0.3663003663003663,False,-1,0,False,True,0.0,-0.23076923076923073,0.0,0.0
2363,369665,39,0.3771620094776153,h,2019,West Ham,Burnley,Michail Antonio,2020-07-08 17:00:00,0,0,0,0,False,0,1,0.1001673024147749,0.0,1,0.5376344086021505,0.23094688221709006,False,-1,-1,True,False,0.0,0.11111111111111116,0.0,1.0
2367,370351,10,0.3546800017356872,a,2019,Norwich,West Ham,Michail Antonio,2020-07-11 11:30:00,0,0,1,0,False,0,0,0.0509425997734069,0.0,0,0.48309178743961356,0.2747252747252747,True,-1,0,False,True,0.0,-0.18181818181818177,0.0,0.0
2368,370352,10,0.5245350003242493,a,2019,Norwich,West Ham,Michail Antonio,2020-07-11 11:30:00,0,0,1,0,True,0,0,0.4056226015090942,1.9064504740042796,0,0.48309178743961356,0.2747252747252747,False,-1,0,False,True,0.0,-0.18181818181818177,0.0,0.0
2372,370368,53,0.4292260110378265,a,2019,Norwich,West Ham,Michail Antonio,2020-07-11 11:30:00,1,0,1,0,False,2,0,1.248217798769474,0.0,0,0.48309178743961356,0.2747252747252747,False,-1,2,False,False,0.0,-1.0,2.0,0.0
2373,370369,53,0.3367339968681335,a,2019,Norwich,West Ham,Michail Antonio,2020-07-11 11:30:00,1,0,1,0,True,2,0,1.6774438098073006,2.9697031167055115,0,0.48309178743961356,0.2747252747252747,True,-1,2,False,False,0.0,-1.0,2.0,0.0
2375,372265,5,0.3666329979896545,h,2019,West Ham,Watford,Michail Antonio,2020-07-17 19:00:00,0,0,0,0,True,0,0,0.0,2.7275231784461953,1,0.4065040650406504,0.29673590504451036,False,2,0,False,True,0.0,-0.21739130434782605,0.0,0.0
